element_id,n0,n1,n2,cx,cy,area,diameter
0,4016,2000,1036,0.40104166666666669,0.19791666666666666,0.0001220703125,0.022097086912079612
1,4160,2096,1084,0.59895833333333337,0.80208333333333337,0.0001220703125,0.022097086912079612
2,4208,2048,1056,0.19791666666666666,0.59895833333333337,0.0001220703125,0.022097086912079612
3,4096,2064,1068,0.80208333333333337,0.40104166666666669,0.0001220703125,0.022097086912079612
4,4048,2012,984,0.69791666666666663,0.098958333333333329,0.0001220703125,0.022097086912079612
5,4192,2108,1024,0.30208333333333331,0.90104166666666663,0.0001220703125,0.022097086912079612
6,4000,2028,976,0.098958333333333329,0.30208333333333331,0.0001220703125,0.022097086912079612
7,4112,2076,1000,0.90104166666666663,0.69791666666666663,0.0001220703125,0.022097086912079612
8,3980,1868,964,0.19791666666666666,0.098958333333333329,0.0001220703125,0.022097086912079612
9,4124,1904,1004,0.80208333333333337,0.90104166666666663,0.0001220703125,0.022097086912079612
10,4172,1916,1012,0.098958333333333329,0.80208333333333337,0.0001220703125,0.022097086912079612
11,4060,1888,988,0.90104166666666663,0.19791666666666666,0.0001220703125,0.022097086912079612
12,4076,1948,1032,0.59895833333333337,0.30208333333333331,0.0001220703125,0.022097086912079612
13,4220,1984,1080,0.40104166666666669,0.69791666666666663,0.0001220703125,0.022097086912079612
14,4028,1936,1044,0.30208333333333331,0.40104166666666669,0.0001220703125,0.022097086912079612
15,4140,1964,1064,0.69791666666666663,0.59895833333333337,0.0001220703125,0.022097086912079612
16,3788,1924,1027,0.44791666666666669,0.34895833333333331,0.0001220703125,0.022097086912079612
17,3836,1960,1075,0.55208333333333337,0.65104166666666663,0.0001220703125,0.022097086912079612
18,3808,1972,1047,0.34895833333333331,0.55208333333333337,0.0001220703125,0.022097086912079612
19,3820,1944,1059,0.65104166666666663,0.44791666666666669,0.0001220703125,0.022097086912079612
20,3736,1876,979,0.84895833333333337,0.052083333333333336,0.0001220703125,0.022097086912079612
21,3776,1912,1019,0.15104166666666666,0.94791666666666663,0.0001220703125,0.022097086912079612
22,3728,1864,971,0.052083333333333336,0.15104166666666666,0.0001220703125,0.022097086912079612
23,3752,1892,995,0.94791666666666663,0.84895833333333337,0.0001220703125,0.022097086912079612
24,3848,1988,967,0.34895833333333331,0.052083333333333336,0.0001220703125,0.022097086912079612
25,3944,2084,1007,0.65104166666666663,0.94791666666666663,0.0001220703125,0.022097086912079612
26,3888,2036,1015,0.052083333333333336,0.65104166666666663,0.0001220703125,0.022097086912079612
27,3912,2052,991,0.94791666666666663,0.34895833333333331,0.0001220703125,0.022097086912079612
28,3872,2008,1039,0.55208333333333337,0.15104166666666666,0.0001220703125,0.022097086912079612
29,3968,2104,1087,0.44791666666666669,0.84895833333333337,0.0001220703125,0.022097086912079612
30,3900,2024,1051,0.15104166666666666,0.44791666666666669,0.0001220703125,0.022097086912079612
31,3936,2072,1071,0.84895833333333337,0.55208333333333337,0.0001220703125,0.022097086912079612
32,3860,1991,868,0.44791666666666669,0.098958333333333329,0.0001220703125,0.022097086912079612
33,3956,2087,892,0.55208333333333337,0.90104166666666663,0.0001220703125,0.022097086912079612
34,3896,2039,880,0.098958333333333329,0.55208333333333337,0.0001220703125,0.022097086912079612
35,3924,2055,884,0.90104166666666663,0.44791666666666669,0.0001220703125,0.022097086912079612
36,3852,2003,871,0.59895833333333337,0.052083333333333336,0.0001220703125,0.022097086912079612
37,3948,2099,895,0.40104166666666669,0.94791666666666663,0.0001220703125,0.022097086912079612
38,3876,2019,875,0.052083333333333336,0.40104166666666669,0.0001220703125,0.022097086912079612
39,3916,2067,887,0.94791666666666663,0.59895833333333337,0.0001220703125,0.022097086912079612
40,3716,1859,835,0.098958333333333329,0.052083333333333336,0.0001220703125,0.022097086912079612
41,3756,1895,844,0.90104166666666663,0.94791666666666663,0.0001220703125,0.022097086912079612
42,3764,1907,847,0.052083333333333336,0.90104166666666663,0.0001220703125,0.022097086912079612
43,3740,1879,840,0.94791666666666663,0.098958333333333329,0.0001220703125,0.022097086912079612
44,3784,1939,855,0.55208333333333337,0.40104166666666669,0.0001220703125,0.022097086912079612
45,3832,1975,864,0.44791666666666669,0.59895833333333337,0.0001220703125,0.022097086912079612
46,3796,1927,852,0.40104166666666669,0.44791666666666669,0.0001220703125,0.022097086912079612
47,3816,1955,859,0.59895833333333337,0.55208333333333337,0.0001220703125,0.022097086912079612
48,4004,1931,903,0.34895833333333331,0.30208333333333331,0.0001220703125,0.022097086912079612
49,4148,1967,936,0.65104166666666663,0.69791666666666663,0.0001220703125,0.022097086912079612
50,4196,1979,951,0.30208333333333331,0.65104166666666663,0.0001220703125,0.022097086912079612
51,4084,1951,920,0.69791666666666663,0.34895833333333331,0.0001220703125,0.022097086912079612
52,4036,1883,915,0.80208333333333337,0.15104166666666666,0.0001220703125,0.022097086912079612
53,4180,1919,948,0.19791666666666666,0.84895833333333337,0.0001220703125,0.022097086912079612
54,3988,1871,900,0.15104166666666666,0.19791666666666666,0.0001220703125,0.022097086912079612
55,4100,1899,931,0.84895833333333337,0.80208333333333337,0.0001220703125,0.022097086912079612
56,3976,1995,907,0.30208333333333331,0.15104166666666666,0.0001220703125,0.022097086912079612
57,4120,2091,943,0.69791666666666663,0.84895833333333337,0.0001220703125,0.022097086912079612
58,4168,2043,955,0.15104166666666666,0.69791666666666663,0.0001220703125,0.022097086912079612
59,4056,2059,927,0.84895833333333337,0.30208333333333331,0.0001220703125,0.022097086912079612
60,4072,2015,924,0.65104166666666663,0.19791666666666666,0.0001220703125,0.022097086912079612
61,4216,2111,960,0.34895833333333331,0.80208333333333337,0.0001220703125,0.022097086912079612
62,4024,2031,912,0.19791666666666666,0.34895833333333331,0.0001220703125,0.022097086912079612
63,4136,2079,940,0.80208333333333337,0.65104166666666663,0.0001220703125,0.022097086912079612
64,4007,1676,906,0.32291666666666669,0.22395833333333334,0.0001220703125,0.022097086912079612
65,4151,1712,942,0.67708333333333337,0.77604166666666663,0.0001220703125,0.022097086912079612
66,4199,1724,954,0.22395833333333334,0.67708333333333337,0.0001220703125,0.022097086912079612
67,4087,1696,926,0.77604166666666663,0.32291666666666669,0.0001220703125,0.022097086912079612
68,4039,1684,921,0.72395833333333337,0.17708333333333334,0.0001220703125,0.022097086912079612
69,4183,1720,957,0.27604166666666669,0.82291666666666663,0.0001220703125,0.022097086912079612
70,3991,1672,909,0.17708333333333334,0.27604166666666669,0.0001220703125,0.022097086912079612
71,4103,1700,937,0.82291666666666663,0.72395833333333337,0.0001220703125,0.022097086912079612
72,3971,1667,897,0.22395833333333334,0.17708333333333334,0.0001220703125,0.022097086912079612
73,4115,1703,930,0.77604166666666663,0.82291666666666663,0.0001220703125,0.022097086912079612
74,4163,1715,945,0.17708333333333334,0.77604166666666663,0.0001220703125,0.022097086912079612
75,4051,1687,914,0.82291666666666663,0.22395833333333334,0.0001220703125,0.022097086912079612
76,4067,1691,917,0.67708333333333337,0.27604166666666669,0.0001220703125,0.022097086912079612
77,4211,1727,950,0.32291666666666669,0.72395833333333337,0.0001220703125,0.022097086912079612
78,4019,1679,902,0.27604166666666669,0.32291666666666669,0.0001220703125,0.022097086912079612
79,4131,1707,933,0.72395833333333337,0.67708333333333337,0.0001220703125,0.022097086912079612
80,3779,1619,849,0.47395833333333331,0.42708333333333331,0.0001220703125,0.022097086912079612
81,3827,1631,858,0.52604166666666663,0.57291666666666663,0.0001220703125,0.022097086912079612
82,3799,1624,861,0.42708333333333331,0.52604166666666663,0.0001220703125,0.022097086912079612
83,3811,1627,854,0.57291666666666663,0.47395833333333331,0.0001220703125,0.022097086912079612
84,3731,1606,837,0.92708333333333337,0.026041666666666668,0.0001220703125,0.022097086912079612
85,3771,1616,846,0.072916666666666671,0.97395833333333337,0.0001220703125,0.022097086912079612
86,3723,1604,834,0.026041666666666668,0.072916666666666671,0.0001220703125,0.022097086912079612
87,3747,1610,841,0.97395833333333337,0.92708333333333337,0.0001220703125,0.022097086912079612
88,3843,1634,865,0.42708333333333331,0.026041666666666668,0.0001220703125,0.022097086912079612
89,3939,1658,889,0.57291666666666663,0.97395833333333337,0.0001220703125,0.022097086912079612
90,3883,1644,877,0.026041666666666668,0.57291666666666663,0.0001220703125,0.022097086912079612
91,3907,1650,881,0.97395833333333337,0.42708333333333331,0.0001220703125,0.022097086912079612
