iteration,element,id,parent_id,level,n0,n1,n2,x0,y0,x1,y1,x2,y2
4,0,5,0,3,10,5,1,0.75,0.25,0.5,0,1,0
4,1,6,0,3,12,8,3,0.25,0.75,0.5,1,0,1
4,2,7,0,3,9,6,0,0.25,0.25,0,0.5,0,0
4,3,8,0,3,11,7,2,0.75,0.75,1,0.5,1,1
4,4,9,0,3,9,0,5,0.25,0.25,0,0,0.5,0
4,5,10,0,3,11,2,8,0.75,0.75,1,1,0.5,1
4,6,11,0,3,12,3,6,0.25,0.75,0,1,0,0.5
4,7,12,0,3,10,1,7,0.75,0.25,1,0,1,0.5
4,8,17,3,4,13,12,6,0.25,0.5,0.25,0.75,0,0.5
4,9,18,15,4,13,9,4,0.25,0.5,0.25,0.25,0.5,0.5
4,10,19,3,4,13,4,12,0.25,0.5,0.5,0.5,0.25,0.75
4,11,20,15,4,13,6,9,0.25,0.5,0,0.5,0.25,0.25
4,12,21,4,4,14,10,7,0.75,0.5,0.75,0.25,1,0.5
4,13,22,16,4,14,11,4,0.75,0.5,0.75,0.75,0.5,0.5
4,14,23,4,4,14,4,10,0.75,0.5,0.5,0.5,0.75,0.25
4,15,24,16,4,14,7,11,0.75,0.5,1,0.5,0.75,0.75
4,16,25,1,4,15,9,5,0.5,0.25,0.25,0.25,0.5,0
4,17,26,13,4,15,10,4,0.5,0.25,0.75,0.25,0.5,0.5
4,18,27,1,4,15,4,9,0.5,0.25,0.5,0.5,0.25,0.25
4,19,28,13,4,15,5,10,0.5,0.25,0.5,0,0.75,0.25
4,20,29,2,4,16,11,8,0.5,0.75,0.75,0.75,0.5,1
4,21,30,14,4,16,12,4,0.5,0.75,0.25,0.75,0.5,0.5
4,22,31,2,4,16,4,11,0.5,0.75,0.5,0.5,0.75,0.75
4,23,32,14,4,16,8,12,0.5,0.75,0.5,1,0.25,0.75
5,0,5,0,3,10,5,1,0.75,0.25,0.5,0,1,0
5,1,6,0,3,12,8,3,0.25,0.75,0.5,1,0,1
5,2,7,0,3,9,6,0,0.25,0.25,0,0.5,0,0
5,3,8,0,3,11,7,2,0.75,0.75,1,0.5,1,1
5,4,9,0,3,9,0,5,0.25,0.25,0,0,0.5,0
5,5,10,0,3,11,2,8,0.75,0.75,1,1,0.5,1
5,6,11,0,3,12,3,6,0.25,0.75,0,1,0,0.5
5,7,12,0,3,10,1,7,0.75,0.25,1,0,1,0.5
5,8,17,3,4,13,12,6,0.25,0.5,0.25,0.75,0,0.5
5,9,18,15,4,13,9,4,0.25,0.5,0.25,0.25,0.5,0.5
5,10,20,15,4,13,6,9,0.25,0.5,0,0.5,0.25,0.25
5,11,21,4,4,14,10,7,0.75,0.5,0.75,0.25,1,0.5
5,12,22,16,4,14,11,4,0.75,0.5,0.75,0.75,0.5,0.5
5,13,23,4,4,14,4,10,0.75,0.5,0.5,0.5,0.75,0.25
5,14,24,16,4,14,7,11,0.75,0.5,1,0.5,0.75,0.75
5,15,25,1,4,15,9,5,0.5,0.25,0.25,0.25,0.5,0
5,16,26,13,4,15,10,4,0.5,0.25,0.75,0.25,0.5,0.5
5,17,27,1,4,15,4,9,0.5,0.25,0.5,0.5,0.25,0.25
5,18,28,13,4,15,5,10,0.5,0.25,0.5,0,0.75,0.25
5,19,29,2,4,16,11,8,0.5,0.75,0.75,0.75,0.5,1
5,20,31,2,4,16,4,11,0.5,0.75,0.5,0.5,0.75,0.75
5,21,32,14,4,16,8,12,0.5,0.75,0.5,1,0.25,0.75
5,22,33,19,5,17,13,4,0.375,0.625,0.25,0.5,0.5,0.5
5,23,34,30,5,17,16,12,0.375,0.625,0.5,0.75,0.25,0.75
5,24,35,19,5,17,12,13,0.375,0.625,0.25,0.75,0.25,0.5
5,25,36,30,5,17,4,16,0.375,0.625,0.5,0.5,0.5,0.75
6,0,5,0,3,10,5,1,0.75,0.25,0.5,0,1,0
6,1,6,0,3,12,8,3,0.25,0.75,0.5,1,0,1
6,2,7,0,3,9,6,0,0.25,0.25,0,0.5,0,0
6,3,8,0,3,11,7,2,0.75,0.75,1,0.5,1,1
6,4,9,0,3,9,0,5,0.25,0.25,0,0,0.5,0
6,5,10,0,3,11,2,8,0.75,0.75,1,1,0.5,1
6,6,11,0,3,12,3,6,0.25,0.75,0,1,0,0.5
6,7,12,0,3,10,1,7,0.75,0.25,1,0,1,0.5
6,8,17,3,4,13,12,6,0.25,0.5,0.25,0.75,0,0.5
6,9,18,15,4,13,9,4,0.25,0.5,0.25,0.25,0.5,0.5
6,10,20,15,4,13,6,9,0.25,0.5,0,0.5,0.25,0.25
6,11,21,4,4,14,10,7,0.75,0.5,0.75,0.25,1,0.5
6,12,23,4,4,14,4,10,0.75,0.5,0.5,0.5,0.75,0.25
6,13,24,16,4,14,7,11,0.75,0.5,1,0.5,0.75,0.75
6,14,25,1,4,15,9,5,0.5,0.25,0.25,0.25,0.5,0
6,15,26,13,4,15,10,4,0.5,0.25,0.75,0.25,0.5,0.5
6,16,27,1,4,15,4,9,0.5,0.25,0.5,0.5,0.25,0.25
6,17,28,13,4,15,5,10,0.5,0.25,0.5,0,0.75,0.25
6,18,29,2,4,16,11,8,0.5,0.75,0.75,0.75,0.5,1
6,19,32,14,4,16,8,12,0.5,0.75,0.5,1,0.25,0.75
6,20,33,19,5,17,13,4,0.375,0.625,0.25,0.5,0.5,0.5
6,21,34,30,5,17,16,12,0.375,0.625,0.5,0.75,0.25,0.75
6,22,35,19,5,17,12,13,0.375,0.625,0.25,0.75,0.25,0.5
6,23,36,30,5,17,4,16,0.375,0.625,0.5,0.5,0.5,0.75
6,24,37,22,5,18,14,11,0.625,0.625,0.75,0.5,0.75,0.75
6,25,38,31,5,18,16,4,0.625,0.625,0.5,0.75,0.5,0.5
6,26,39,22,5,18,4,14,0.625,0.625,0.5,0.5,0.75,0.5
6,27,40,31,5,18,11,16,0.625,0.625,0.75,0.75,0.5,0.75
